,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index_0,Index_1,Index_2
1851,1,91,336990000.0,1,141470.0,0.269,1.5790000000000002,5.0,5,1986.0,10,1,1,0,0,1,0
1852,1,87,20950000000.0,1,1210000.0,-1.1340000000000001,0.3699,3.7,5,1996.0,0,0,0,0,1,0,0
1853,1,46,1660000000.0,1,53440.0,0.10400000000000001,0.25579999999999997,2.7,2,1955.0,10,0,0,0,0,0,1
1854,1,78,89980000.0,1,32110.0,0.41100000000000003,0.48,3.7,2,1996.0,4,0,1,0,0,1,0
1855,1,140,14080000000.0,0,1490000.0,0.059000000000000004,0.0674,3.0,2,1917.0,5,0,0,1,0,1,0
1856,1,35,1670000000.0,0,767730.0,-1.315,1.3368,2.6,5,2008.0,4,0,0,0,0,1,0
1857,1,115,594860000.0,0,203480.0,0.027999999999999997,0.0855,3.3,4,1980.0,4,0,0,0,0,1,0
1858,1,110,153740000.0,1,1350000.0,3.498,0.0,3.0,0,1996.0,8,1,1,0,1,0,0
1859,1,17,137660000.0,1,158810.0,0.276,-0.21300000000000002,3.5,0,1996.0,4,0,0,0,0,1,0
1860,0,27,22280000000.0,1,794260.0,1.077,0.1034,4.1,2,1981.0,5,1,1,0,0,1,0
1861,1,39,4000000000.0,1,306060.0,0.016,0.0993,4.0,2,1949.0,10,0,1,0,0,1,0
1862,1,130,773210000.0,0,94390.0,0.037000000000000005,0.0,3.9,3,1996.0,9,0,1,0,0,1,0
1863,1,9,614500000.0,0,5080000.0,-2.015,0.36600000000000005,4.0,0,1996.0,11,0,1,0,0,1,0
1864,0,70,143730000.0,1,111180.0,-0.012,1.166,3.9,3,2017.0,4,0,1,0,1,0,0
1865,1,52,1000000000.0,1,444840.0,1.901,1.036,3.1,3,1995.0,9,0,0,0,0,1,0
1866,1,17,112890000.0,0,1280000.0,0.251,2.35,3.6,0,1996.0,11,0,1,0,0,1,0
1867,1,84,817870000.0,1,554970.0,-1.53,0.6592,3.4,3,1996.0,10,0,1,0,0,0,1
1868,0,31,7580000000.0,1,631970.0,0.968,-0.3029,3.9,1,1996.0,3,1,1,0,0,0,1
1869,1,22,10640000000.0,1,519580.00000000006,-0.115,0.2349,3.7,2,1968.0,5,0,1,0,0,1,0
1870,1,33,5050000000.0,0,903590.0,-3.9,0.534,4.4,0,1996.0,1,1,1,0,0,1,0
1871,1,121,4190000000.0000005,1,648220.0,-0.064,0.9440000000000001,3.4,2,1995.0,4,0,1,0,0,1,0
1872,1,41,64260000.00000001,1,1840000.0,1.304,9.0,3.7,3,1992.0,6,1,0,0,0,1,0
1873,1,20,5830000000.0,1,2180000.0,1.71,-0.5254,3.4,2,1972.0,0,0,0,0,0,0,1
1874,1,17,137130000.0,0,538750.0,0.315,-0.015,2.8,0,1996.0,8,0,0,0,0,1,0
1875,1,71,747580000.0,0,437860.0,0.807,0.0355,3.1,5,1999.0,4,0,0,0,0,1,0
1876,1,118,87190000000.0,0,1470000.0,0.102,0.21660000000000001,4.2,1,1980.0,7,1,1,1,0,1,0
1877,1,39,1200000000.0,1,703780.0,-0.337,-0.1809,3.1,4,1999.0,10,0,0,0,0,0,1
1878,1,119,6860000000.0,0,1740000.0,0.059000000000000004,0.2465,4.1,5,1983.0,4,1,1,0,0,1,0
1879,1,108,388670000.0,0,93500.0,-2.2840000000000003,0.55,3.3,6,1996.0,4,0,1,0,0,1,0
1880,1,91,265240000.0,0,60340.0,0.284,0.561,3.2,6,2015.0,4,0,1,0,1,0,0
1881,1,101,8130000000.000001,1,496690.0,-0.424,0.0616,3.2,2,1985.0,4,0,0,0,0,0,1
1882,1,69,5640000000.0,0,267500.0,-0.131,-0.0464,4.0,2,1988.0,5,1,1,0,0,1,0
1883,1,40,38970000.0,1,153260.0,0.018000000000000002,0.0,4.0,3,1996.0,4,1,1,0,0,1,0
1884,1,125,2530000000.0,1,2680000.0,-1.376,1.9008000000000003,2.8,5,1996.0,4,0,1,0,0,0,1
1885,1,26,156840000.0,0,157320.0,0.778,0.7576,3.8,3,1989.0,6,1,1,0,0,1,0
1886,1,115,116770000.0,0,43080.0,-0.9009999999999999,0.0,3.4,4,1947.0,4,0,0,0,0,0,1
1887,0,7,44100000000.0,1,1250000.0,-0.087,0.2065,4.4,1,1998.0,5,1,1,0,0,1,0
1888,1,130,15500000000.0,0,9740000.0,0.768,-0.1441,3.3,1,1930.0,3,0,0,1,0,0,1
1889,1,116,326760000.0,0,165200.0,-0.087,0.33,3.4,3,1990.0,9,0,1,0,0,1,0
1890,1,78,1540000000.0,0,472870.0,-4.186,0.155,3.7,6,2001.0,4,0,1,0,0,1,0
1891,1,114,40320000000.0,0,5140000.0,-1.6300000000000001,15.7902,4.4,1,2004.0,3,1,1,1,0,0,1
1892,1,91,11180000000.0,0,916410.0,-0.21300000000000002,0.41759999999999997,3.5,4,1950.0,7,0,1,1,0,0,1
1893,1,91,80650000.0,1,19730.0,5.611000000000001,0.0,3.5,3,1986.0,4,0,0,0,0,1,0
1894,0,126,593310000.0,1,86460.0,1.3830000000000002,0.2291,3.0,2,1897.0,4,0,0,0,0,0,1
1895,1,98,3620000000.0,1,2270000.0,-0.42600000000000005,-0.28190000000000004,4.3,6,1996.0,4,1,1,0,0,0,1
1896,1,17,665790000.0,0,732720.0,-1.474,-0.34299999999999997,3.4,6,1995.0,1,0,1,0,0,1,0
1897,1,23,170290000.0,1,176440.0,-0.025,0.363,3.1,2,1968.0,4,0,0,0,0,0,1
1898,1,125,33650000000.0,1,1570000.0,-0.5579999999999999,-0.1272,3.8,1,2007.0,3,1,1,1,0,0,1
1899,1,121,19110000000.0,1,6940000.0,0.509,2.1380000000000003,4.0,4,2012.0,4,0,1,0,0,1,0
1900,0,13,44990000000.0,1,5440000.0,-0.648,-0.0909,3.9,1,1695.0,4,0,1,0,0,0,1
1901,1,17,110240000.0,0,114560.0,-0.9690000000000001,0.051,3.3,0,1996.0,4,0,1,0,0,1,0
1902,1,41,204410000.0,0,131020.00000000001,1.5790000000000002,1.2222,2.9,2,1976.0,4,0,0,0,0,1,0
1903,1,45,18640000000.0,0,2049999.9999999998,0.5529999999999999,1.215,4.1,1,2005.0,7,1,1,1,0,0,1
1904,1,52,1680000000.0,1,351320.0,0.146,0.18539999999999998,3.6,4,1927.0,0,0,1,0,0,0,1
1905,1,33,362930000000.0,0,3360000.0,-0.195,0.3268,4.3,1,1966.0,7,1,1,1,0,0,1
1906,1,104,19210000000.0,1,613390.0,-0.259,0.149,4.0,2,1977.0,0,1,1,1,0,0,1
1907,1,105,3650000000.0,0,5780000.0,-3.467,0.317,4.0,5,1976.0,0,0,1,0,0,0,1
1908,1,17,87170000.0,0,37970.0,0.858,0.0,3.2,6,2002.0,9,0,0,0,0,1,0
1909,0,117,104720000.0,0,58450.0,-0.843,0.0,2.0,3,1996.0,4,0,0,0,0,1,0
1910,1,8,2760000000.0,0,329940.0,-0.783,0.0442,3.6,6,1996.0,4,0,1,0,0,0,1
1911,1,128,6210000000.0,1,367820.0,-0.9470000000000001,0.2933,3.8,1,1948.0,3,0,1,0,0,0,1
1912,1,121,8800000000.0,1,357210.0,0.028999999999999998,0.10250000000000001,4.0,2,1990.0,10,1,1,0,0,1,0
1913,1,121,3510000000.0,1,155460.0,0.048,0.049,4.2,4,1968.0,0,1,1,0,0,1,0
1914,0,72,2520000000.0,1,356740.0,-1.817,2.904,3.2,4,1928.0,10,0,0,0,0,0,1
1915,1,73,45360000000.0,1,2049999.9999999998,-1.216,1.1883,4.1,1,1927.0,3,1,1,1,0,1,0
1916,1,22,2870000000.0,1,19640000.0,0.757,0.5012,5.0,0,2013.0,4,1,1,0,0,1,0
1917,1,70,183760000.0,0,2250000.0,0.691,0.154,1.5,0,1996.0,4,0,0,0,0,1,0
1918,1,85,8990000.0,1,19780.0,-0.095,0.0,4.5,0,1996.0,1,1,1,0,0,1,0
1919,1,20,14610000000.0,1,1940000.0,0.381,0.09050000000000001,4.0,1,1929.0,7,1,1,1,0,0,1
1920,1,80,13000000000.0,1,333480.0,0.20500000000000002,0.1454,3.8,2,1989.0,0,0,1,0,0,1,0
1921,1,78,1140000000.0,1,287370.0,-0.125,0.21300000000000002,4.7,6,2012.0,4,1,1,0,0,1,0
1922,1,72,6610000000.0,0,2340000.0,1.588,0.2917,3.9,1,1945.0,7,0,1,0,0,1,0
1923,1,29,1120000000.0,0,115410.0,-1.3290000000000002,0.026099999999999998,2.9,1,1850.0,0,0,0,0,0,1,0
1924,1,76,2590000000.0,1,298800.0,1.409,-0.3983,3.8,2,1882.0,5,1,1,0,0,0,1
1925,1,70,2520000000.0,1,406950.0,-1.01,3.3939,4.4,6,2011.0,4,1,1,0,0,0,1
1926,0,123,762170000.0,1,903400.0,0.324,0.557,4.1,2,2020.0,4,1,1,0,0,1,0
1927,1,26,2790000000.0,1,1570000.0,-1.55,0.04,4.0,4,1996.0,5,1,1,0,0,0,1
1928,1,2,295360000.0,0,456850.0,0.5700000000000001,0.7140000000000001,3.1,6,1996.0,2,0,1,0,0,1,0
1929,1,13,1230000000.0,0,62900.0,1.435,-0.1655,3.6,6,1996.0,9,1,0,0,0,1,0
1930,1,17,301960000.0,0,1940000.0,0.113,0.025,5.0,0,1996.0,4,1,1,0,0,1,0
1931,0,130,9550000000.0,0,3000000.0,0.207,0.0855,3.9,1,1996.0,3,0,1,0,0,0,1
1932,1,111,1470000000.0,1,170860.0,-0.063,0.1691,3.5,5,1982.0,4,0,0,0,0,1,0
1933,1,13,474770000.0,1,46800.0,-0.1,-0.09960000000000001,3.9,5,1997.0,4,0,1,0,0,1,0
1934,1,22,3460000000.0,0,405000.0,0.556,-0.0394,3.8,5,2007.0,10,0,1,0,0,0,1
1935,1,13,521669999.99999994,0,41490.0,0.309,0.1768,3.4,6,1996.0,6,1,1,0,0,0,1
1936,1,13,305330000.0,1,63020.0,-0.057999999999999996,-0.1889,3.5,3,1997.0,9,0,1,0,0,1,0
1937,1,13,455540000.0,1,27590.0,-0.195,0.053899999999999997,3.9,3,2006.0,0,0,1,0,0,1,0
1938,1,84,881250000.0,1,1160000.0,0.593,0.23079999999999998,1.5,6,1996.0,9,0,1,0,1,0,0
1939,1,121,12130000000.0,1,1030000.0,-0.33,0.34740000000000004,3.6,4,1987.0,3,0,0,0,0,1,0
1940,1,111,479230000.0,1,273320.0,-2.128,0.1449,3.9,3,2000.0,4,0,1,0,0,1,0
1941,1,119,39660000000.0,1,1740000.0,-0.42,0.0848,3.9,1,1989.0,5,1,1,1,0,1,0
1942,1,0,119220000.0,1,89190.0,-3.2430000000000003,0.9570000000000001,3.4,3,2003.0,4,0,0,0,0,1,0
1943,1,79,28600000000.0,0,1050000.0,-6.676,0.0781,3.7,1,1833.0,3,0,1,1,0,0,1
1944,1,49,64379999999.99999,0,720910.0,0.266,0.0646,3.8,1,1900.0,5,0,1,1,0,0,1
1945,1,17,2000000000.0,1,773900.0,0.1,0.204,3.8,3,2010.0,11,0,0,0,0,1,0
1946,1,114,1190000000.0,1,67090.0,-0.263,0.3912,2.7,2,1993.0,4,0,0,0,0,1,0
1947,1,45,670690000.0,0,337490.0,-4.462,1.0470000000000002,3.5,4,1996.0,10,0,0,0,0,0,1
1948,1,65,3200000000.0,1,261100.00000000003,0.17,-0.1384,3.7,2,1961.0,5,0,1,0,0,0,1
1949,1,77,2650000000.0,1,729950.0,-1.227,0.2411,3.0,1,1979.0,5,0,0,0,0,0,1
1950,1,122,23540000000.0,1,879450.0,-0.44200000000000006,0.298,4.5,2,2007.0,4,1,1,0,0,1,0
1951,1,113,3600000000.0,1,502430.0,0.501,0.1411,1.6,2,1996.0,4,1,1,0,0,0,1
1952,1,121,4330000000.0,0,1510000.0,-0.212,1.062,4.2,2,2001.0,4,1,1,0,0,0,1
1953,1,28,87080000000.0,0,7220000.0,-0.086,0.07400000000000001,3.9,1,2012.0,3,1,1,1,0,1,0
1954,1,97,1660000000.0,1,488960.0,-9.794,-0.1104,3.5,4,1902.0,5,0,0,0,0,0,1
1955,1,56,2470000000.0,0,1630000.0,0.425,0.1363,3.7,4,1986.0,0,0,0,0,0,1,0
1956,0,78,167410000000.0,0,4790000.0,0.023,0.106,4.1,1,1949.0,3,1,1,1,0,0,1
1957,1,19,6120000000.0,1,1060000.0,0.154,0.061500000000000006,3.3,4,1924.0,5,0,1,0,0,0,1
1958,0,38,448780000.0,1,41330.0,0.193,0.059000000000000004,2.9,6,1996.0,4,0,0,0,0,1,0
1959,1,78,1330000000.0,0,557540.0,-2.218,0.741,3.2,5,1996.0,4,0,0,0,0,1,0
1960,1,81,440780000.0,0,46540.0,-0.308,2.0286,2.8,2,1946.0,10,0,0,0,0,0,1
1961,1,94,3110000000.0,0,125430.0,0.35000000000000003,0.16399999999999998,4.3,5,1980.0,10,1,1,0,0,0,1
1962,1,35,6320000000.0,0,186610.0,0.44200000000000006,0.15710000000000002,3.1,2,1992.0,4,0,0,0,0,1,0
1963,1,95,45590000.0,0,3300000.0,-5.861000000000001,2.583,3.8,0,2012.0,4,1,1,0,0,1,0
1964,1,144,1280000000.0,0,208230.0,-2.0540000000000003,3.278,2.9,2,2012.0,4,0,0,0,0,0,1
1965,1,41,1760000000.0,1,204140.0,0.41500000000000004,0.099,3.1,4,1996.0,0,0,0,0,0,0,1
1966,0,71,72170000000.0,1,457260.0,0.996,92.375,4.6,2,1996.0,4,1,1,0,0,1,0
1967,0,23,2470000000.0,0,292020.0,-2.797,-0.419,3.7,2,1992.0,5,0,1,0,0,1,0
1968,0,93,799480000.0,0,274340.0,-0.782,0.126,4.6,2,1996.0,0,1,1,0,0,1,0
1969,1,3,319810000.0,0,918040.0,-0.42700000000000005,0.4496,3.0,2,1982.0,10,0,0,0,0,1,0
1970,0,17,1010000000.0,1,221710.0,0.189,0.273,3.5,6,1996.0,4,0,1,0,0,1,0
1971,1,64,50860000000.0,0,4630000.0,-0.062000000000000006,0.0051,3.8,1,1868.0,3,0,1,1,0,0,1
1972,1,102,2040000000.0,0,3630000.0,-2.9789999999999996,0.0668,3.5,6,1997.0,4,1,1,0,0,0,1
1973,0,64,37600000000.0,0,3250000.0,0.06,0.0659,4.0,1,1887.0,6,1,1,0,0,0,1
1974,1,33,219280000.0,0,45330.0,1.887,0.2833,3.3,6,1995.0,6,0,0,0,0,1,0
1975,1,13,208970000.0,0,323800.0,-0.011000000000000001,-0.2,4.0,6,1974.0,6,0,1,0,0,1,0
1976,1,117,290820000.0,0,110210.0,2.421,1.5556,3.4,4,1994.0,10,0,0,0,0,0,1
1977,0,11,26570000000.0,1,1420000.0,-0.549,0.2125,3.8,1,1957.0,3,0,1,0,0,0,1
1978,1,138,2630000000.0,1,83800.0,0.036000000000000004,0.1099,4.0,5,2001.0,10,1,1,0,0,1,0
1979,1,33,814180000.0,1,2470000.0,0.878,2.3333000000000004,3.5,2,1940.0,0,0,0,0,0,1,0
1980,0,121,735600000.0,0,37980.0,0.24100000000000002,0.12050000000000001,3.4,2,1996.0,10,0,1,0,0,1,0
1981,1,57,2470000000.0,1,201540.0,-0.691,0.1859,3.4,1,1969.0,7,0,1,0,0,1,0
1982,1,114,19790000000.0,1,7560000.0,-1.52,1.09,3.6,1,2001.0,3,0,0,1,0,0,1
1983,1,0,3760000000.0,1,2660000.0,-0.141,0.4403,3.0,5,2007.0,4,0,1,0,0,1,0
1984,1,17,1350000000.0,0,787180.0,0.21600000000000003,-0.179,3.7,3,2000.0,4,1,1,0,0,1,0
1985,1,98,17940000000.0,0,1040000.0,-0.359,-0.0234,3.5,1,1996.0,5,0,0,0,0,0,1
1986,1,91,1350000000.0,1,122620.0,0.045,0.1349,3.5,3,1941.0,4,0,1,0,0,1,0
1987,1,112,1860000000.0,1,88220.0,0.057,0.1482,3.6,2,1979.0,4,0,1,0,0,1,0
1988,1,17,531360000.0,1,181230.0,0.177,-0.027999999999999997,3.5,6,2016.0,4,0,0,0,0,1,0
1989,1,17,679220000.0,1,87930.0,0.069,0.04,3.5,6,1996.0,4,0,1,0,0,1,0
1990,1,128,162990000.0,1,35530.0,-0.168,0.436,4.1,2,1986.0,4,1,1,0,1,0,0
1991,1,52,12450000000.0,1,558070.0,-0.299,0.0834,3.6,1,1920.0,7,0,1,1,0,0,1
1992,0,66,301450000.0,0,201660.0,1.7080000000000002,0.0,5.0,3,1996.0,5,1,1,0,0,1,0
1993,1,113,1770000000.0,1,284920.0,0.836,0.1008,3.4,2,1976.0,1,0,0,0,0,0,1
1994,1,4,3360000000.0,1,1130000.0,-8.294,0.381,3.9,1,1969.0,7,1,1,0,0,0,1
1995,1,27,264180000.0,0,3500000.0,-1.11,2.062,1.0,6,1996.0,4,0,1,0,0,1,0
1996,1,126,8830000000.0,1,678870.0,-0.406,0.1318,3.5,4,1983.0,0,0,1,0,0,1,0
1997,0,122,3450000000.0,0,686390.0,0.07,0.1702,3.8,2,2003.0,10,0,1,0,0,1,0
1998,1,116,26670000.0,1,83730.0,-0.835,1.113,5.0,0,2019.0,11,1,1,0,0,1,0
1999,0,17,87790000.0,0,5310000.0,0.405,-0.167,3.7,6,1996.0,4,0,1,0,0,1,0
2000,1,102,201540000.0,1,1000000.0,-5.8629999999999995,-0.4518,4.7,5,1908.0,4,1,1,0,0,0,1
2001,1,121,344750000.0,1,46620.0,-0.264,-0.4165,3.7,2,1996.0,4,0,1,0,0,0,1
2002,1,91,22960000000.0,1,1300000.0,0.062000000000000006,0.054400000000000004,4.0,1,1889.0,7,1,1,1,0,0,1
2003,1,135,52970000.0,0,636440.0,-0.395,0.152,2.0,0,1996.0,4,0,1,0,0,1,0
2004,1,65,15840000000.0,0,48820.0,-0.569,0.21730000000000002,2.7,6,1996.0,6,0,1,0,0,0,1
2005,1,116,9520000000.0,0,334040.0,1.485,0.08130000000000001,3.1,2,1961.0,0,0,1,0,0,1,0
2006,1,22,16770000000.0,1,287460.0,0.454,0.12150000000000001,4.2,5,2000.0,4,1,1,1,0,1,0
2007,1,116,103820000.0,1,147770.0,5.004,0.0,3.5,0,1996.0,8,1,1,0,0,1,0
2008,1,116,1330000000.0,1,26130.0,1.07,1.1027,3.1,3,1982.0,9,0,0,0,0,1,0
2009,0,114,8189999999.999999,1,2370000.0,-4.413,1.909,3.5,1,1996.0,4,0,1,0,0,1,0
2010,1,21,2630000000.0,1,739150.0,-1.058,-0.0493,4.0,4,1905.0,5,1,1,0,0,1,0
2011,1,81,2410000000.0,1,240710.0,0.38,0.122,2.8,2,1969.0,5,0,0,0,0,0,1
2012,1,19,20760000000.0,1,418570.0,0.185,0.11800000000000001,3.9,4,1939.0,5,1,1,1,0,0,1
2013,1,108,199200000.0,0,28280.0,0.6779999999999999,0.0,3.4,0,1996.0,6,0,1,0,0,0,1
2014,1,11,436290000.0,0,37330.0,-0.23800000000000002,0.0,3.7,2,1990.0,10,0,1,0,0,0,1
2015,1,80,129430000.0,0,397440.0,0.29300000000000004,0.0,2.5,0,1996.0,8,0,1,0,1,0,0
2016,1,17,1060000000.0,0,3970000.0,0.031000000000000003,0.438,3.2,3,1991.0,2,0,0,0,0,1,0
2017,1,11,2009999999.9999998,1,230060.0,-0.41000000000000003,0.1352,3.2,4,1957.0,4,0,0,0,0,1,0
2018,1,15,48640000000.0,1,1970000.0,0.3,0.1451,4.1,2,1935.0,5,1,1,1,0,1,0
2019,1,46,144830000.0,1,17290.0,2.083,2.2593,3.0,5,1993.0,4,0,0,0,0,1,0
2020,1,133,86360000000.0,0,9570000.0,4.706,0.0517,3.8,4,1919.0,3,0,1,1,0,0,1
2021,1,11,806870000.0,0,319570.0,0.395,0.141,3.5,4,1916.0,0,0,0,0,0,0,1
2022,1,121,1260000000.0,1,284240.0,0.329,0.6878000000000001,3.7,5,1999.0,4,1,1,0,0,0,1
2023,1,77,2300000000.0,1,72500.0,4.3660000000000005,0.0317,2.7,1,1986.0,4,0,1,0,0,1,0
2024,1,13,453750000.0,1,35180.0,-0.86,-0.23579999999999998,3.6,5,1934.0,5,0,1,0,0,1,0
2025,1,1,2630000000.0,0,98370.0,-0.9450000000000001,0.09050000000000001,4.4,1,1951.0,5,1,1,0,0,0,1
2026,1,57,14130000000.0,0,294670.0,-0.026000000000000002,0.23320000000000002,3.6,1,1980.0,3,0,1,0,0,0,1
2027,0,70,2990000000.0,1,2860000.0,-0.29300000000000004,0.22030000000000002,4.0,0,1996.0,4,1,1,0,0,1,0
2028,0,17,2540000000.0,0,63450.0,-2.844,0.524,3.5,3,1996.0,4,0,1,0,0,1,0
2029,1,17,2210000000.0,0,187250.0,-0.022000000000000002,-0.11800000000000001,5.0,0,1996.0,4,1,1,0,0,1,0
2030,1,49,10310000000.0,0,126630.0,0.47100000000000003,0.0,4.2,4,1984.0,0,1,1,0,0,1,0
2031,1,2,11310000000.0,0,5680000.0,1.6059999999999999,-0.128,3.8,4,2004.0,7,0,0,1,0,0,1
2032,1,119,56750000.0,0,6260000.0,-0.105,0.0,3.5,0,1991.0,8,0,1,0,0,1,0
2033,1,75,670650000.0,1,183640.0,-3.86,0.0138,3.9,2,1967.0,10,0,1,0,0,0,1
2034,1,11,423800000.0,0,61820.0,0.07400000000000001,0.2364,3.4,2,1968.0,4,0,1,0,0,1,0
2035,1,13,305490000.0,1,46010.0,0.489,-0.2016,4.0,3,1991.0,6,0,1,0,0,1,0
2036,1,88,38580000000.0,0,7080000.0,-7.167999999999999,2.4955000000000003,3.7,1,1887.0,3,0,0,1,0,0,1
2037,1,57,6080000000.0,0,2089999.9999999998,5.5,0.5781000000000001,4.0,2,1980.0,4,1,1,0,0,0,1
2038,1,87,30010000000.0,1,2240000.0,-1.777,0.0336,1.0,5,1996.0,4,0,1,0,0,0,1
2039,1,119,16020000000.0,0,357570.0,0.444,0.17120000000000002,3.9,2,1997.0,4,1,1,0,0,1,0
2040,1,111,621940000.0,1,24530.0,-0.292,0.0,4.0,5,2000.0,4,1,1,0,0,0,1
2041,1,119,127730000.0,0,124760.0,0.465,2.625,3.9,6,1996.0,6,0,1,0,0,1,0
2042,1,82,230720000.0,0,98860.0,-0.31,0.0,4.6,6,2004.0,6,1,1,0,0,1,0
2043,1,1,3730000000.0,1,457240.0,0.613,0.1045,4.5,2,1981.0,10,1,1,0,0,1,0
2044,1,121,17780000.0,1,362590.0,0.017,0.0,3.4,3,2006.0,9,0,0,0,0,1,0
2045,1,37,193650000000.0,1,12880000.0,-0.28,0.0922,4.2,1,1891.0,3,1,1,1,0,0,1
2046,1,17,257760000.0,1,3890000.0,-0.298,0.055999999999999994,4.5,0,1996.0,4,1,1,0,0,1,0
2047,1,33,276730000.0,1,89530.0,-1.121,0.0,2.6,3,1997.0,9,0,0,0,0,1,0
2048,1,17,79300000000.0,0,9290000.0,-0.261,-0.263,4.2,2,2011.0,9,1,1,0,0,1,0
2049,1,84,9910000000.0,1,21020000.0,-4.092,-0.0917,3.7,2,1887.0,7,0,0,1,0,0,1
2050,1,17,963610000.0,1,606250.0,-1.208,-0.055,4.4,6,2001.0,4,1,1,0,0,1,0
2051,1,136,1330000000.0,0,345680.0,0.131,0.10560000000000001,3.4,2,1946.0,10,0,0,0,0,1,0
2052,0,17,856130000.0,0,191230.0,-0.284,-0.17300000000000001,3.9,0,1996.0,4,1,1,0,0,1,0
2053,1,17,11280000000.0,1,1440000.0,-0.513,-0.0026000000000000003,5.0,6,1996.0,4,1,1,0,0,1,0
2054,1,119,44210000000.0,0,9250000.0,-1.177,0.3321,4.0,4,1995.0,5,1,1,0,0,1,0
2055,1,13,588090000.0,1,74820.0,-0.5770000000000001,-0.0609,3.7,2,1881.0,7,0,1,0,0,1,0
2056,0,114,1180000000.0,0,1110.0,-8.859,0.0,3.7,1,1865.0,3,0,1,0,0,0,1
2057,1,49,41350000000.0,0,336110.0,0.069,0.12090000000000001,4.0,2,1969.0,0,1,1,1,0,0,1
2058,1,142,1460000000.0,1,91590.0,0.084,0.0907,3.5,3,1897.0,4,1,1,0,0,1,0
2059,1,45,2040000000.0,1,300980.0,1.962,0.802,3.7,4,1996.0,0,0,0,0,0,0,1
2060,1,45,833380000.0,0,522110.0,0.18600000000000003,-0.174,3.4,5,1996.0,10,0,1,0,0,0,1
2061,1,45,4099999999.9999995,0,183920.0,-1.5250000000000001,1.361,3.7,4,1996.0,0,0,0,0,0,0,1
2062,1,26,35170000000.0,0,693460.0,0.10300000000000001,0.1084,3.9,1,1928.0,7,1,1,1,0,0,1
2063,1,60,4890000000.0,0,376190.0,-0.132,0.1032,3.8,4,1941.0,5,0,1,0,0,0,1
2064,1,31,27040000.0,1,126680.0,-0.8420000000000001,0.0,5.0,0,1996.0,6,0,0,0,1,0,0
2065,1,78,379550000.0,1,47950.0,-0.5,0.146,3.1,6,1996.0,6,0,0,0,0,1,0
2066,1,121,4280000000.0000005,0,369600.0,1.797,0.0565,3.8,2,2007.0,4,1,1,0,0,0,1
2067,1,121,6210000000.0,1,683350.0,-1.234,0.08810000000000001,3.5,2,1989.0,10,0,0,0,0,1,0
2068,0,129,30720000000.0,0,5410000.0,0.735,-0.4229,3.8,1,2006.0,3,1,1,0,0,0,1
2069,1,13,18250000000.0,0,908690.0,-0.277,-0.0139,3.7,1,1856.0,7,0,1,1,0,0,1
2070,1,56,119330000.0,0,91110.0,-1.981,0.579,3.1,3,2009.0,6,0,0,0,0,1,0
2071,1,70,41690000000.0,0,2040000.0,0.038,0.2655,2.8,2,2015.0,4,0,1,0,0,1,0
2072,1,35,30890000000.0,1,102460.0,0.109,0.09230000000000001,3.8,1,1989.0,5,1,1,1,0,0,1
2073,1,84,3630000000.0,1,1570000.0,-7.816000000000001,0.2224,2.0,6,1996.0,4,0,0,0,0,0,1
2074,1,17,478430000.0,0,435480.0,-0.19899999999999998,-0.11599999999999999,3.4,0,1996.0,11,0,0,0,0,1,0
2075,1,59,53410000.0,0,6840.0,1.052,0.0,3.4,3,1994.0,4,0,0,0,0,1,0
2076,1,67,4550000000.0,1,2880000.0,-0.304,0.09269999999999999,3.7,5,1957.0,0,0,1,0,0,0,1
2077,1,113,3550000000.0,1,399860.0,0.7140000000000001,0.1745,4.3,2,1985.0,5,1,1,0,0,0,1
2078,0,121,1250000000.0,1,463030.0,-5.45,2.333,3.7,2,1990.0,9,0,1,0,0,1,0
2079,1,11,1600000000.0,1,544650.0,-0.028999999999999998,0.7424,3.7,4,2000.0,5,0,0,0,0,0,1
2080,1,89,1540000000.0,0,127150.0,-0.71,0.2914,2.7,2,1931.0,10,0,0,0,0,0,1
2081,1,85,288960000.0,0,163870.0,-2.225,1.897,4.0,2,1984.0,0,1,1,0,0,1,0
2082,1,119,4000000000.0,0,583280.0,0.882,0.13390000000000002,3.4,2,1950.0,4,1,1,0,0,1,0
2083,0,130,13060000.0,1,1890000.0,-6.796,0.0,3.0,6,1996.0,2,0,0,0,0,1,0
2084,1,46,783820000.0,0,366210.0,-1.421,1.8741,3.8,1,1902.0,0,0,0,0,0,0,1
2085,1,23,2570000000.0,0,133810.0,-0.131,0.1109,3.1,2,1968.0,0,0,0,0,0,0,1
2086,1,44,7480000000.0,0,865400.0,-0.153,0.094,3.5,1,1994.0,7,0,0,0,0,0,1
2087,1,119,86230000000.0,0,19230000.0,-0.569,0.9031,3.7,1,1978.0,3,0,1,1,0,1,0
2088,0,12,73560000000.0,1,1860000.0,0.47100000000000003,0.0,3.4,1,1864.0,3,0,1,0,0,0,1
2089,1,84,3540000000.0,1,2620000.0,1.3840000000000001,1.1155,3.3,2,1907.0,7,0,0,0,0,0,1
2090,0,90,664160000.0,0,4740000.0,-1.287,1.3330000000000002,3.4,3,1996.0,9,0,0,0,0,0,1
