,Unnamed: 0,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index,this_next_EPS,recomend_rating
214,214,0,0,41370000.0,0,233830,123.9,360.18699999999995,4.6,6,2015,4,5.0,5.0,0,1,484.087,9.6
215,215,1,57,90530000000.0,0,1100000,485.37,12.34,3.6,1,2004,3,3.35,3.7,1,2,497.71,6.95
216,216,0,121,35630000.0,0,5170000,-38.2,0.0,2.6,3,1996,9,2.25,5.0,0,1,-38.2,4.85
217,217,0,68,51780000000.0,0,1770000,32.5,11.64,3.8,1,1892,3,3.75,4.4,1,2,44.14,7.55
218,218,1,126,10420000000.0,0,1110000,485.37,11.71,3.7,1,1874,5,3.55,4.1,1,2,497.08,7.25
219,219,1,119,726360000.0,0,252590,-452.4,10.77,2.5,2,1996,4,2.95,2.75,0,1,-441.63,5.45
220,220,1,72,447080000.0,1,166600,910.35,17.37,3.0,3,2020,10,2.3,5.0,0,1,927.72,5.3
221,221,1,81,112160000.0,1,72080,157.6,0.0,3.0,2,1929,4,1.8,1.5,0,2,157.6,4.8
222,222,1,84,7820000000.0,0,7310000,37.24,24.62,3.0,2,2000,0,2.8,2.7,1,1,61.86,5.8
223,223,1,8,3850000000.0,1,609040,28.5,7.87,3.6,3,1995,10,3.1,4.6,0,2,36.37,6.7
224,224,1,23,64380000000.0,1,892320,8.4,285.63,4.1,1,1940,7,3.9,4.1,1,2,294.03,8.0
225,225,1,117,49670000.0,1,589280,65.7,67.4,3.7,6,1996,1,5.0,5.0,0,1,133.10000000000002,8.7
226,226,1,39,540520000.0,1,152170,103.1,462.1,4.7,2,1991,4,5.0,5.0,0,1,565.2,9.7
227,227,1,78,238830000.0,1,141290,22.0,2.6,3.5,0,1996,11,3.2,3.45,0,1,24.6,6.7
228,228,1,44,4230000000.0,1,956630,-462.7,14.82,3.2,4,1926,5,2.9,3.65,0,2,-447.88,6.1
229,229,1,41,39510000000.0,0,2600000,4.3,11.12,3.5,1,1932,7,3.0,3.7,1,2,15.419999999999998,6.5
230,230,0,121,4700000000.0,0,1200000,485.37,35.3,3.9,2,1978,4,3.95,3.85,0,1,520.67,7.85
231,231,1,100,3470000000.0,0,1850000,485.37,458.12,3.8,2,1996,4,0.6,5.0,0,2,943.49,4.3999999999999995
232,232,1,17,4740000000.0,0,794070,6.3,290.3,4.0,3,2008,4,3.95,4.6,0,1,296.6,7.95
233,233,1,8,24710000000.0,0,2350000,485.37,18.54,3.3,2,1990,0,2.75,5.0,0,2,503.91,6.05
234,234,1,20,916300000.0,0,186810,485.37,23.56,3.7,4,1949,0,3.75,4.05,0,1,508.93,7.45
235,235,1,121,31950000000.0,1,1390000,485.37,462.1,4.6,2,2012,4,4.55,4.65,0,1,947.47,9.149999999999999
236,236,1,121,4750000000.0,0,130810,334.8,254.3,4.5,2,2006,4,4.65,4.9,0,1,589.1,9.15
237,237,1,47,1540000000.0,0,1690000,42.2,123.6,4.3,3,2017,4,3.75,5.0,0,1,165.8,8.05
238,238,1,122,9140000000.0,0,916910,37.4,373.3,4.1,2,1999,4,3.95,4.2,0,1,410.7,8.05
239,239,1,121,5810000000.0,0,3130000,258.0,254.3,4.3,3,2011,4,4.3,4.65,0,1,512.3,8.6
240,240,1,80,975800000.0,0,270190,195.3,21.75,3.0,4,1924,5,2.25,2.9,0,1,217.05,5.25
241,241,1,71,74210000.0,1,722590,34.5,23.7,3.3,2,2012,4,2.8,3.75,0,2,58.2,6.1
242,242,0,20,102760000.0,1,327180,-751.0,-15.94,2.7,6,1996,9,0.0,0.0,0,0,-766.94,2.7
243,243,0,17,458290000.0,0,4400000,485.37,37.2,3.0,0,1986,4,2.05,3.1,0,1,522.57,5.05
244,244,1,104,502800000.0,0,377050,485.37,436.6,4.0,0,1996,1,3.7,5.0,0,2,921.97,7.7
245,245,0,11,39520000000.0,1,1420000,69.9,36.57,3.7,1,2017,3,3.8,4.4,1,2,106.47,7.5
246,246,1,17,193780000.0,1,1030000,40.1,7.5,3.5,0,1996,1,5.0,5.0,0,1,47.6,8.5
247,247,1,17,120380000.0,0,54880,38.2,471.95,4.3,6,1996,4,5.0,5.0,0,1,510.15,9.3
248,248,1,78,353990000.0,0,77240,-21.4,17.9,2.0,3,1996,4,1.1,5.0,0,1,-3.5,3.1
249,249,1,144,206740000.0,0,1780000,-50.6,86.4,2.3,0,1996,1,1.0,0.0,0,1,35.800000000000004,3.3
250,250,1,17,143260000.0,0,636010,-36.6,26.0,2.4,6,1996,9,2.1,2.8,0,1,-10.600000000000001,4.5
251,251,1,96,3870000000.0,1,986260,6.0,21.72,3.4,2,2014,1,3.05,3.25,0,2,27.72,6.449999999999999
252,252,1,84,3910000000.0,1,7060000,330.21,6.45,3.0,5,1996,0,1.75,4.15,0,2,336.65999999999997,4.75
253,253,1,78,394680000.0,1,764950,122.5,320.5,4.0,5,1990,4,3.65,3.0,0,1,443.0,7.65
254,254,1,124,87690000.0,0,226150,115.1,0.0,3.4,2,1998,4,3.1,3.85,0,2,115.1,6.5
255,255,1,136,1340000000.0,1,299800,78.1,308.9,4.0,1,1923,5,4.45,4.7,0,1,387.0,8.45
256,256,1,8,8310000000.0,1,2030000,-0.6,-2.3,2.0,5,2004,0,0.0,0.0,0,1,-2.9,2.0
257,257,0,39,1970000000.0,0,307520,264.5,485.3,4.3,2,2006,4,4.9,5.0,0,1,749.8,9.2
258,258,1,132,842960000.0,0,327510,485.37,360.18699999999995,5.0,5,1996,4,5.0,5.0,0,2,845.557,10.0
259,259,0,115,1330000000.0,0,943300,485.37,477.12,3.8,1,2007,1,3.6,5.0,0,2,962.49,7.4
260,260,1,17,911990000.0,1,547820,485.37,163.8,3.8,6,2013,4,4.05,4.55,0,1,649.1700000000001,7.85
261,261,0,92,5550000000.0,0,100090,99.3,24.5,3.4,1,1996,4,2.75,3.2,0,2,123.8,6.15
262,262,1,17,75230000.0,0,19910,30.6,123.6,5.0,0,1996,1,5.0,5.0,0,1,154.2,10.0
263,263,1,17,704050000.0,1,2240000,28.5,48.6,3.6,6,1996,2,3.5,3.55,0,1,77.1,7.1
264,264,1,103,26990000000.0,0,810390,92.8,44.78,3.9,3,1994,10,3.6,5.0,1,2,137.57999999999998,7.5
265,265,1,132,152780000.0,0,2520000,88.1,319.2,4.0,6,1996,1,5.0,5.0,0,1,407.29999999999995,9.0
266,266,1,8,15490000000.0,0,1110000,485.37,21.39,3.9,2,1997,3,3.75,5.0,0,2,506.76,7.65
267,267,0,65,1810000000.0,0,135940,-311.4,485.3,4.2,2,1948,0,4.15,4.45,0,2,173.90000000000003,8.350000000000001
268,268,0,17,16320000000.0,0,178910,485.37,462.1,4.3,6,2008,4,5.0,5.0,0,1,947.47,9.3
269,269,1,102,2200000000.0,0,900810,485.37,365.9,4.0,0,1996,9,5.0,5.0,0,2,851.27,9.0
270,270,1,55,1250000000.0,0,548600,130.3,462.1,4.4,5,1948,9,5.0,5.0,0,1,592.4000000000001,9.4
271,271,1,115,68770000.0,0,19650,485.37,0.0,3.6,2,1983,4,2.95,4.55,0,1,485.37,6.550000000000001
272,272,1,117,564760000.0,1,942880,485.37,373.3,4.3,3,2018,4,4.6,4.65,0,2,858.6700000000001,8.899999999999999
273,273,1,132,830330000.0,0,505340,485.37,226.5,4.0,2,1996,4,3.4,4.7,0,1,711.87,7.4
274,274,1,115,9090000000.0,0,1770000,485.37,400.25,3.3,1,1959,3,2.8,2.8,0,2,885.62,6.1
275,275,1,17,96520000.0,0,14230,45.7,290.3,4.0,6,1996,4,5.0,5.0,0,0,336.0,9.0
276,276,1,17,4040000000.0,1,460340,485.37,0.8,3.8,6,1997,6,3.45,3.95,0,1,486.17,7.25
277,277,1,81,3680000000.0,0,918920,-161.6,36.53,3.1,1,1888,4,2.2,2.9,0,2,-125.07,5.300000000000001
278,278,1,85,1310000000.0,1,894970,485.37,59.6,3.6,2,1996,4,3.1,4.35,0,2,544.97,6.7
279,279,1,13,561150000.0,1,27960,8.6,19.49,3.5,5,1996,4,2.25,5.0,0,1,28.089999999999996,5.75
280,280,1,123,2080000000.0,1,4340000,38.0,86.14,3.0,6,1992,9,1.75,3.3,0,1,124.14,4.75
281,281,1,142,338540000.0,0,18060,12.2,6.77,3.2,3,1927,9,1.9,3.3,0,1,18.97,5.1
282,282,1,46,15010000.0,0,31300,225.4,0.0,3.0,6,1956,2,0.0,5.0,0,1,225.4,3.0
283,283,1,17,3930000000.0,0,410610,45.1,285.63,5.0,0,1996,1,5.0,5.0,0,1,330.73,10.0
284,284,1,43,8220000000.0,0,486830,406.2,7.54,3.2,1,1935,3,2.55,2.65,0,2,413.74,5.75
285,285,1,17,8410000000.0,0,732480,225.4,51.6,3.5,6,2004,4,2.3,5.0,0,1,277.0,5.8
286,286,1,121,9350000000.0,0,1520000,225.4,-649.6,4.8,5,2008,4,4.8,5.0,0,2,-424.20000000000005,9.6
287,287,1,13,3090000000.0,0,1370000,452.1,13.57,3.8,2,1870,0,3.5,4.45,0,2,465.67,7.3
288,288,1,128,4880000000.0,0,203590,14.8,11.21,3.3,1,1985,5,3.05,2.45,0,2,26.01,6.35
289,289,1,23,5230000000.0,1,445230,76.1,18.09,3.8,1,1994,3,3.6,4.05,0,2,94.19,7.4
290,290,1,23,769150000.0,0,203900,-14.4,7.1,2.9,2,2016,0,2.65,3.1,0,2,-7.300000000000001,5.55
291,291,1,4,527270000.0,1,69380,114.6,72.0,3.3,3,2008,4,3.0,2.9,0,1,186.6,6.3
292,292,0,17,242220000.0,1,742380,225.4,-25.5,3.7,0,1996,4,2.3,5.0,0,1,199.9,6.0
293,293,1,17,166010000.0,0,949670,52.8,-4.1,3.7,6,2014,11,3.35,4.0,0,1,48.699999999999996,7.050000000000001
294,294,0,118,281000000000.0,0,945210,37.9,485.3,4.1,1,1984,3,4.3,4.75,0,1,523.2,8.399999999999999
295,295,0,17,7470000000.0,1,227470,-76.6,7.3,3.2,6,1996,4,2.05,2.2,0,1,-69.3,5.25
296,296,1,127,3400000000.0,0,2740000,178.3,-6.63,3.3,1,1938,5,2.9,3.25,0,1,171.67000000000002,6.199999999999999
297,297,1,20,672440000.0,1,220450,225.4,33.7,3.9,3,2001,4,3.8,5.0,0,2,259.1,7.699999999999999
298,298,0,82,112830000.0,0,156150,76.6,122.4,3.1,4,2009,10,2.0,2.45,0,1,199.0,5.1
299,299,1,38,73090000.0,1,1790000,91.3,13.57,3.6,6,1996,4,2.85,5.0,0,1,104.87,6.45
300,300,1,13,68100000.0,1,25990,-22.0,0.0,2.7,3,1982,9,1.9,0.0,0,1,-22.0,4.6
301,301,1,1,59180000.0,1,3850000,-14.1,0.0,2.5,6,1996,1,1.7,1.6,0,1,-14.1,4.2
302,302,1,46,1330000000.0,0,143660,66.2,45.56,3.3,2,1972,0,2.9,5.0,0,1,111.76,6.199999999999999
303,303,1,121,155860000.0,1,109140,-62.4,-128.09,2.7,3,1985,9,1.9,1.9,0,1,-190.49,4.6
304,304,0,119,17380000000.0,0,2440000,62.8,9.16,3.8,0,1977,1,3.65,5.0,0,2,71.96,7.449999999999999
305,305,1,118,129420000.0,0,191310,225.4,360.18699999999995,4.7,3,1981,4,5.0,5.0,0,1,585.587,9.7
306,306,0,41,4540000000.0,0,472240,225.4,111.7,3.5,2,1993,0,3.2,3.35,0,2,337.1,6.7
307,307,1,44,364040000.0,1,99070,106.1,201.96,3.6,2,1996,4,4.05,5.0,0,1,308.06,7.65
308,308,1,78,1430000000.0,0,558250,-8.2,38.2,2.8,5,1990,4,2.2,3.75,0,1,30.000000000000004,5.0
309,309,1,122,819800000.0,0,624920,195.1,18.32,3.7,5,2004,4,3.3,3.65,0,2,213.42,7.0
310,310,1,31,458280000.0,1,962710,225.4,0.0,3.7,3,2014,4,2.2,0.0,0,1,225.4,5.9
311,311,1,130,1050000000.0,0,123590,20.4,319.2,4.0,6,2004,4,4.05,5.0,0,1,339.59999999999997,8.05
312,312,1,39,1790000000.0,0,411730,151.5,11.0,3.9,1,1931,4,3.55,4.5,0,2,162.5,7.449999999999999
313,313,0,63,11850000000.0,0,1540000,41.2,17.37,3.5,2,2009,7,3.45,3.35,0,2,58.57000000000001,6.95
314,314,0,70,16340000000.0,1,721060,6.1,13.67,3.7,3,2005,4,3.55,5.0,0,2,19.77,7.25
315,315,1,17,346560000.0,1,2120000,225.4,308.9,4.0,6,1996,2,3.25,5.0,0,1,534.3,7.25
316,316,1,81,2660000000.0,0,1210000,-773.5,361.5,3.1,4,1996,5,2.3,3.3,0,2,-412.0,5.4
317,317,1,126,3200000000.0,1,472220,9.5,410.8,4.0,2,2011,0,4.15,4.7,0,2,420.3,8.15
318,318,1,33,601090000.0,1,47970,138.4,0.0,3.5,3,1996,9,4.1,5.0,0,1,138.4,7.6
319,319,1,13,225730000.0,1,24930,10.7,254.3,5.0,3,1975,9,5.0,5.0,0,1,265.0,10.0
320,320,1,130,733630000.0,0,41990,42.5,459.3,3.5,2,1987,4,3.1,4.0,0,1,501.8,6.6
321,321,1,38,442970000.0,0,5660000,225.4,14.7,3.3,6,1996,4,0.6,5.0,0,1,240.1,3.9
322,322,1,141,12720000000.0,0,799470,12.4,285.63,4.3,2,1906,5,4.3,4.8,1,2,298.03,8.6
323,323,1,92,9150000000.0,0,213970,225.4,9.18,3.8,1,1993,5,4.05,4.75,0,2,234.58,7.85
324,324,1,17,1260000000.0,0,933230,-26.9,5.0,2.9,3,2012,4,1.75,3.7,0,1,-21.9,4.65
325,325,1,80,3370000000.0,1,376750,225.4,586.21,4.5,5,2000,4,4.8,5.0,0,1,811.61,9.3
326,326,1,80,1100000000.0,1,5950,225.4,354.5,4.0,5,1982,4,5.0,5.0,0,1,579.9,9.0
327,327,1,1,500830000.0,0,178940,225.4,228.9,3.7,2,1968,10,3.75,4.15,0,1,454.3,7.45
328,328,1,80,692440000.0,0,830690,-83.3,130.28,2.9,6,1996,9,1.95,0.65,0,1,46.980000000000004,4.85
329,329,1,69,1680000000.0,0,461080,225.4,10.73,3.5,2,1996,0,3.15,5.0,0,1,236.13,6.65
330,330,0,124,325690000.0,0,11200,40.9,239.28,3.6,1,1999,4,3.65,5.0,0,2,280.18,7.25
331,331,1,130,9240000000.0,0,3540000,256.4,16.03,3.0,1,1996,4,2.25,2.25,0,2,272.42999999999995,5.25
332,332,1,42,70760000000.0,1,5740000,44.9,18.06,3.5,1,1979,7,2.8,2.5,1,1,62.959999999999994,6.3
333,333,0,54,7900000000.0,0,3540000,159.2,6.72,3.9,1,1998,3,4.4,5.0,0,2,165.92,8.3
334,334,1,13,2800000000.0,0,246700,14.2,17.37,3.6,2,1902,3,3.35,3.95,0,1,31.57,6.95
335,335,1,13,128410000.0,1,6980,225.4,0.0,3.5,6,1984,6,5.0,5.0,0,1,225.4,8.5
336,336,1,18,556860000.0,1,1090000,41.3,213.66,3.3,0,2015,4,3.7,3.2,0,2,254.95999999999998,7.0
337,337,0,26,1110000000.0,1,170580,541.1,10.07,3.6,5,1996,4,3.9,4.4,0,1,551.1700000000001,7.5
338,338,0,17,472970000.0,0,1410000,4.2,4.5,3.3,6,1996,4,3.4,0.0,0,1,8.7,6.699999999999999
339,339,1,70,38810000.0,0,105600,55.5,68.8,3.7,6,1995,4,3.3,4.25,0,1,124.3,7.0
340,340,0,54,4210000000.0,1,10370000,50.0,58.3,3.9,4,1996,0,4.7,3.2,0,2,108.3,8.6
341,341,1,138,3020000000.0,1,468030,-36.0,498.5,4.1,2,1889,0,4.0,3.7,0,2,462.5,8.1
342,342,1,77,2290000000.0,1,1380000,25.4,0.0,3.4,1,2017,4,3.2,3.6,0,1,25.4,6.6
343,343,1,1,2660000000.0,0,164150,225.4,285.63,4.4,5,1971,4,4.6,4.25,0,1,511.03,9.0
344,344,1,104,28780000000.0,1,763360,4.7,319.2,4.0,2,1998,5,3.95,4.6,1,2,323.9,7.95
345,345,1,2,521590000.0,0,116040,10.8,32.62,3.0,3,1969,4,5.0,5.0,0,2,43.42,8.0
346,346,0,38,479480000.0,0,247960,-95.7,86.8,2.5,6,1996,4,1.35,2.55,0,1,-8.900000000000006,3.85
347,347,1,17,241890000.0,0,895920,225.4,91.6,3.7,6,2001,1,3.05,3.05,0,1,317.0,6.75
348,348,1,119,188000000000.0,0,2080000,225.4,8.84,3.3,1,1991,7,2.75,3.25,1,1,234.24,6.05
349,349,1,78,102160000.0,0,3500000,85.4,0.0,3.3,6,1996,2,2.5,0.0,0,1,85.4,5.8
350,350,1,42,1640000000.0,0,517430,41.0,25.74,3.5,2,1987,10,3.3,4.35,0,1,66.74,6.8
351,351,1,121,12930000000.0,0,844670,11.3,116.7,3.9,2,2004,4,3.7,4.4,0,2,128.0,7.6
352,352,1,78,1910000000.0,1,463860,225.4,34.0,3.3,2,1998,10,2.7,3.1,0,2,259.4,6.0
353,353,1,125,4240000000.0,0,405290,49.7,13.33,3.7,4,2020,5,3.75,4.4,0,2,63.03,7.45
354,354,1,26,396530000.0,1,359300,225.4,285.63,4.3,5,2007,4,4.5,4.55,0,1,511.03,8.8
355,355,1,47,1430000000.0,1,217580,225.4,7.46,3.4,3,1983,4,3.0,4.25,0,1,232.86,6.4
356,356,1,43,3830000000.0,1,722180,225.4,51.99,3.6,1,1921,3,3.45,4.7,0,1,277.39,7.050000000000001
357,357,1,125,20220000000.0,1,3890000,110.7,11.36,3.3,1,1904,8,2.9,3.4,0,2,122.06,6.199999999999999
358,358,1,21,16880000000.0,0,557310,85.1,5.2,3.9,1,1935,7,3.65,4.5,1,2,90.3,7.55
359,359,1,121,2220000000.0,1,968520,225.4,7.27,3.7,4,2000,5,3.45,3.95,0,2,232.67000000000002,7.15
360,360,1,35,641040000.0,0,579430,-1.0,-15.4,1.0,6,1996,4,0.0,5.0,0,1,-16.4,1.0
361,361,1,20,4910000000.0,0,292390,225.4,16.47,3.8,2,1860,0,3.65,4.35,0,2,241.87,7.449999999999999
362,362,1,142,28480000000.0,0,836560,13.5,254.3,4.1,4,1886,5,3.9,3.95,1,2,267.8,8.0
363,363,1,142,2910000000.0,0,200190,-2.5,5.08,2.3,5,1998,4,1.25,0.0,0,2,2.58,3.55
364,364,1,121,80450000.0,0,46300,8.5,0.0,3.0,2,1976,6,1.7,5.0,0,1,8.5,4.7
365,365,1,144,16600000.0,0,295340,103.1,373.3,4.0,3,1998,9,5.0,5.0,0,0,476.4,9.0
366,366,1,13,2650000000.0,0,282830,20.1,0.84,3.4,2,2000,10,2.7,3.0,0,2,20.94,6.1
367,367,1,35,484820000.0,0,194270,9.7,17.8,3.7,3,2012,1,3.05,3.05,0,1,27.5,6.75
368,368,1,78,817600000.0,1,226360,19.9,53.5,3.3,3,1995,4,3.0,3.7,0,1,73.4,6.3
369,369,1,11,1170000000.0,1,1530000,225.4,42.09,3.5,1,1994,7,3.0,3.45,0,2,267.49,6.5
370,370,1,17,168090000.0,0,226840,49.9,17.37,3.9,6,2011,11,3.7,5.0,0,1,67.27,7.6
371,371,1,78,2830000000.0,0,513360,46.9,485.3,4.4,3,2014,9,4.2,4.15,0,1,532.2,8.600000000000001
372,372,1,1,9710000000.0,0,413080,225.4,36.94,3.8,5,1993,4,3.6,4.05,0,1,262.34000000000003,7.4
373,373,1,33,125000000000.0,1,2890000,-52.9,462.1,4.2,1,1850,3,4.35,4.75,1,2,409.20000000000005,8.55
374,374,1,110,96510000.0,1,21380,225.4,462.1,4.6,5,1955,6,3.95,5.0,0,2,687.5,8.55
375,375,0,65,4030000000.0,1,384480,225.4,226.5,4.0,2,2001,5,4.0,4.85,0,2,451.9,8.0
376,376,1,125,7160000000.0,0,3380000,225.4,12.4,3.7,1,2013,5,3.35,4.15,0,2,237.8,7.050000000000001
377,377,0,90,377850000.0,1,1000000,225.4,319.2,4.0,6,2006,4,0.0,5.0,0,0,544.6,4.0
378,378,1,40,6290000000.0,0,471150,225.4,6.31,3.7,4,2001,5,3.5,4.0,0,2,231.71,7.2
379,379,1,10,179170000.0,0,1420000,75.2,324.5,4.0,6,1996,4,0.0,5.0,0,1,399.7,4.0
380,380,1,121,5730000000.0,1,1110000,198.2,400.25,3.5,2,1997,4,3.2,2.8,0,2,598.45,6.7
381,381,1,20,6180000000.0,0,1080000,198.2,17.5,3.6,2,1983,10,2.85,4.35,0,2,215.7,6.45
382,382,0,37,152000000000.0,0,8190000,137.2,373.3,4.2,1,1913,3,4.35,4.8,0,1,510.5,8.55
383,383,1,121,9280000000.0,0,712160,-9.5,-5.28,2.9,2,1981,10,2.5,3.0,0,1,-14.780000000000001,5.4
384,384,0,143,1210000000.0,0,326910,-60.0,64.3,2.9,6,1996,4,1.35,4.15,0,2,4.299999999999997,4.25
385,385,0,3,3190000000.0,0,1080000,198.2,312.85,4.3,2,1996,4,5.0,5.0,0,2,511.05,9.3
386,386,1,78,115120000.0,0,22730,-112.2,33.7,2.7,6,1996,4,1.95,5.0,0,1,-78.5,4.65
387,387,1,40,1250000000.0,1,138150,198.2,11.67,3.4,2,1956,10,2.25,3.0,0,2,209.86999999999998,5.65
388,388,1,126,2570000000.0,0,191270,198.2,29.81,3.0,2,1857,0,2.6,3.75,0,2,228.01,5.6
389,389,1,1,139000000000.0,1,13460000,89.4,519.5,3.8,1,1916,3,3.6,3.6,1,2,608.9,7.4
390,390,0,71,579000000000.0,1,15850000,198.2,22.19,3.9,2,1996,3,3.3,4.4,0,2,220.39,7.199999999999999
391,391,1,12,331000000000.0,1,47420000,198.2,354.5,4.0,1,1904,3,4.1,4.6,1,2,552.7,8.1
392,392,1,30,11730000000.0,0,824490,28.2,373.3,4.2,1,1914,7,4.4,4.8,0,2,401.5,8.600000000000001
393,393,0,23,8900000000.0,1,349900,198.2,498.5,4.4,4,2002,3,4.75,5.0,0,2,696.7,9.15
394,394,1,114,2280000000.0,0,678910,198.2,118.84,3.0,6,1996,4,5.0,5.0,0,2,317.03999999999996,8.0
395,395,0,8,77520000000.0,0,2260000,198.2,6.61,3.6,1,1899,3,3.1,3.6,0,2,204.81,6.7
396,396,1,13,851920000.0,1,297820,-142.5,98.12,3.2,5,1941,4,2.6,3.55,0,2,-44.379999999999995,5.800000000000001
397,397,1,122,3180000000.0,1,360080,198.2,32.45,3.9,3,1999,4,3.75,3.7,0,1,230.64999999999998,7.65
398,398,1,13,2040000000.0,1,85480,11.1,17.37,3.4,2,1984,4,3.65,4.3,0,1,28.47,7.05
399,399,0,13,11010000000.0,1,743480,198.2,541.24,4.4,2,1996,5,5.0,5.0,0,2,739.44,9.4
400,400,1,80,41550000000.0,0,2590000,37.1,14.34,3.8,1,1931,10,3.85,4.3,1,2,51.44,7.65
401,401,0,122,7160000000.0,0,40150000,198.2,220.0,3.5,2,1984,7,2.85,3.1,0,2,418.2,6.35
402,402,0,13,1410000000.0,1,393070,198.2,-7.89,3.7,1,1857,4,3.65,4.2,0,2,190.31,7.35
403,403,1,127,2880000000.0,0,6970000,68.0,43.25,3.3,1,1971,3,2.5,3.05,0,1,111.25,5.8
404,404,0,13,52390000000.0,0,26030000,25.6,541.24,4.1,1,1943,3,4.2,4.55,0,2,566.84,8.3
405,405,1,18,79290000.0,0,148800,198.2,422.8,3.5,5,1999,4,3.05,2.8,0,1,621.0,6.55
406,406,1,17,55630000.0,0,1250000,81.0,254.3,5.0,0,1996,4,5.0,5.0,0,1,335.3,10.0
407,407,1,17,8920000000.0,0,806970,52.1,541.24,4.1,3,2015,4,3.6,2.5,0,1,593.34,7.699999999999999
408,408,0,89,157000000000.0,0,1690000,-5.7,498.5,4.1,1,1885,3,4.2,4.8,0,2,492.8,8.3
409,409,1,115,132760000.0,0,108160,-373.3,65.85,2.5,0,1996,11,1.05,3.35,0,1,-307.45000000000005,3.55
410,410,1,128,535520000.0,0,31600,-30.0,14.88,3.2,1,1972,10,2.5,3.4,0,1,-15.12,5.7
411,411,0,29,3320000000.0,0,22400,565.5,-69.0,3.7,2,1899,3,3.85,3.8,0,2,496.5,7.550000000000001
412,412,0,12,41440000000.0,1,2480000,198.2,34.69,3.7,1,1857,4,3.65,4.2,0,2,232.89,7.35
413,413,1,127,247770000.0,0,493210,190.3,32.26,3.8,2,1997,4,3.1,3.2,0,2,222.56,6.9
414,414,1,127,26510000000.0,1,2400000,18.9,3.05,3.7,1,1966,3,3.5,2.55,1,2,21.95,7.2
415,415,1,72,7100000000.0,0,693570,51.7,11.02,3.7,1,1845,5,2.8,3.55,0,2,62.72,6.5
416,416,1,13,221060000.0,0,68390,-5.3,-2.46,2.4,3,1996,9,1.8,1.35,0,1,-7.76,4.2
417,417,1,74,2230000000.0,0,385700,115.2,-52.79,3.6,4,1957,5,2.55,4.4,0,2,62.410000000000004,6.15
418,418,0,130,44360000000.0,1,1390000,40.21,6.69,3.5,1,1999,3,4.35,4.6,0,2,46.9,7.85
419,419,1,84,1380000000.0,1,464180,52.7,22.62,3.0,6,1996,9,2.45,0.0,0,2,75.32000000000001,5.45
420,420,1,17,242650000.0,0,284950,-12.1,373.3,4.1,6,1996,1,5.0,5.0,0,1,361.2,9.1
421,421,0,13,9940000000.0,0,124310,40.21,410.8,4.0,1,1996,3,4.65,4.5,0,2,451.01,8.65
422,422,1,13,199040000.0,0,37830,40.21,324.5,4.0,6,1956,6,3.7,5.0,0,1,364.71,7.7
423,423,1,117,3620000000.0,0,280140,40.21,14.33,3.0,4,1859,5,2.3,2.2,0,2,54.54,5.3
424,424,1,8,825350000.0,0,336880,40.21,254.3,4.5,5,1996,10,4.7,4.85,0,1,294.51,9.2
425,425,1,121,526300000.0,1,348200,74.4,541.24,4.1,5,2004,4,3.8,4.4,0,1,615.64,7.8999999999999995
426,426,1,125,4220000000.0,1,117850,6.2,10.44,3.4,2,1967,10,3.0,4.5,0,1,16.64,6.4
427,427,1,17,2910000000.0,1,4420000,40.21,290.3,4.0,6,1996,6,3.9,3.85,0,1,330.51,7.9
428,428,0,12,39800000000.0,1,6210000,40.21,319.2,4.0,1,1690,3,4.0,4.4,0,2,359.40999999999997,8.0
429,429,1,40,2180000000.0,0,302930,40.21,9.9,3.7,4,1902,5,2.95,2.8,0,2,50.11,6.65
430,430,1,115,60740000.0,0,40100,40.21,0.0,3.0,2,1996,4,1.35,3.5,0,0,40.21,4.35
431,431,1,103,2400000000.0,0,1700000,823.7,462.1,4.2,3,1986,10,3.85,4.65,0,2,1285.8000000000002,8.05
432,432,1,17,360720000.0,0,853980,-233.1,105.65,2.9,6,1997,9,1.9,5.0,0,1,-127.44999999999999,4.8
433,433,1,35,422710000.0,1,81130,40.21,352.5,4.0,6,2007,6,3.7,5.0,0,1,392.71,7.7
434,434,1,80,70750000000.0,0,1390000,40.21,1.98,3.9,1,1897,3,3.9,4.7,1,2,42.19,7.8
435,435,1,40,4180000000.0,0,3280000,57.4,322.2,3.8,2,2001,10,3.6,3.95,0,2,379.59999999999997,7.4
436,436,1,17,5270000000.0,1,834810,40.21,541.24,4.4,6,2017,2,5.0,5.0,0,1,581.45,9.4
437,437,1,20,3640000000.0,0,360320,40.21,9.82,3.5,4,1928,7,2.8,3.5,0,1,50.03,6.3
438,438,0,39,494230000.0,0,52050,40.21,67.3,3.3,4,1996,4,2.5,5.0,0,2,107.50999999999999,5.8
439,439,1,123,306170000.0,1,356370,4.1,444.5,4.0,0,1996,4,5.0,5.0,0,1,448.6,9.0
440,440,0,110,57420000000.0,1,5530000,126.5,440.1,4.0,2,1996,4,5.0,5.0,0,2,566.6,9.0
441,441,1,41,147050000.0,1,80550,-88.9,320.7,3.2,4,1949,10,1.15,1.45,0,1,231.79999999999998,4.35
442,442,1,8,15690000000.0,0,2960000,32.3,319.2,3.8,4,1947,7,3.85,4.4,1,2,351.5,7.65
